OBJECTID	FIPS	IMR3	IMR2	IMR1	PTB3	PTB2	PTB1	NAS3	NAS2	NAS1	county
2454	39035161700	0.844920873	0.67539737	0.422162591	0.551623736	0.33982982	0.391920834	0.249637557	0.116301344	0.815469463	Cuyahoga
2455	39035161800	0.633605707	0.313313722	0.422996904	0.419949805	0.496922965	0.220188928	0.839462754	0.123239028	0.431144434	Cuyahoga
2456	39035170101	0.253375855	0.423014723	0.440157392	0.969166246	0.410932066	0.047865451	0.521004722	0.250100745	0.177574939	Cuyahoga
2457	39035170102	0.659148723	0.008760133	0.236737616	0.774872731	0.919851747	0.139416937	0.359408356	0.185596189	0.853428741	Cuyahoga
2458	39035170201	0.700563121	0.567822522	0.868695748	0.210648819	0.15201251	0.010497342	0.232339563	0.391336231	0.641692085	Cuyahoga
2459	39035114100	0.137619244	0.717503218	0.69556236	0.470095229	0.22014635	0.315427323	0.5761783	0.290708592	0.724323572	Cuyahoga
2460	39035114300	0.133306038	0.682627794	0.383488589	0.558331301	0.512543401	0.381388296	0.774349608	0.483251123	0.851942202	Cuyahoga
2461	39035114600	0.22729251	0.435403505	0.885791992	0.453889963	0.853524146	0.482752327	0.927105763	0.516570154	0.214127859	Cuyahoga
2462	39035114700	0.777721557	0.428764618	0.820689858	0.382997446	0.100502613	0.446370744	0.791433267	0.819190794	0.948330243	Cuyahoga
2463	39035114900	0.299332641	0.368107833	0.662111927	0.140149907	0.243749264	0.353319126	0.165069875	0.337309049	0.357888241	Cuyahoga
2464	39035115100	0.533028929	0.045553519	0.6871232	0.060337703	0.123317888	0.995985073	0.997050289	0.505544718	0.182951805	Cuyahoga
2465	39035115200	0.907979929	0.300611132	0.850534129	0.8266474	0.093987733	0.718025985	0.168778002	0.66075759	0.834897131	Cuyahoga
2466	39035115300	0.444638454	0.54699398	0.008150615	0.526418704	0.588397783	0.809918077	0.435521662	0.970614101	0.383109416	Cuyahoga
2467	39035115400	0.701327084	0.618838112	0.669443316	0.724452825	0.155234584	0.639800732	0.508482326	0.943865545	0.867996075	Cuyahoga
2468	39035115700	0.928742885	0.508095357	0.479821632	0.116697558	0.800706809	0.866057876	0.288074389	0.970871753	0.513815031	Cuyahoga
2469	39035115800	0.997784098	0.055922068	0.715553994	0.233191546	0.003015914	0.736370115	0.494055441	0.772194461	0.302327677	Cuyahoga
2470	39035115900	0.193613394	0.249226525	0.773346682	0.001190093	0.829565681	0.784154072	0.477444606	0.382911758	0.135835649	Cuyahoga
2471	39035116100	0.54842155	0.900502671	0.149697395	0.76000289	0.411892953	0.198380579	0.91625052	0.051741367	0.340886414	Cuyahoga
2472	39035116200	0.646136589	0.790656961	0.465224174	0.840626768	0.213844726	0.11038655	0.232182127	0.522459828	0.787809445	Cuyahoga
2473	39133601701	0.336390087	0.489246554	0.504531014	0.697530916	0.036955255	0.153829212	0.117964604	0.694211201	0.403047358	Portage
2474	39133600302	0.034996393	0.092024365	0.718386779	0.924554017	0.265787445	0.241617296	0.348482229	0.307331039	0.423834937	Portage
2475	39133601600	0.294709552	0.138312606	0.395248569	0.350294516	0.820293266	0.688987907	0.353447338	0.078677784	0.402874632	Portage
2476	39133601400	0.821091645	0.061806457	0.622545007	0.569058379	0.052741365	0.878238754	0.340955307	0.539459191	0.776826838	Portage
2477	39133600703	0.491102129	0.951158559	0.08778496	0.118300256	0.874530524	0.451256494	0.673062181	0.252649393	0.981923315	Portage
2478	39133600705	0.100420737	0.519936155	0.16403783	0.502257352	0.477054882	0.942401922	0.960101343	0.304355508	0.615342088	Portage
2479	39133601501	0.668845898	0.947065911	0.257430903	0.411370096	0.42362512	0.049845179	0.944845719	0.212259254	0.741385222	Portage
2480	39133600706	0.975767081	0.39531802	0.770593449	0.906170326	0.550970903	0.768447887	0.214848241	0.587637929	0.603587895	Portage
2481	39133600200	0.930439396	0.823324031	0.236296484	0.642012467	0.083696195	0.389682206	0.481030247	0.824581599	0.894392949	Portage
2482	39133600102	0.486948079	0.162345122	0.143851447	0.43362615	0.459180149	0.32284349	0.220692447	0.73598348	0.737835977	Portage
2483	39133602100	0.182034617	0.857398935	0.486174971	0.29781078	0.121239126	0.637548593	0.007124713	0.527348612	0.733452202	Portage
2484	39133602000	0.835320798	0.089811293	0.699107476	0.571527111	0.637751821	0.752411985	0.172390498	0.746027581	0.439443194	Portage
2485	39133600800	0.63428193	0.414187024	0.853217103	0.409437259	0.508273882	0.657198688	0.804987131	0.110704827	0.364930423	Portage
2486	39153505400	0.375899737	0.629126962	0.1085905	0.521606697	0.106157355	0.361534588	0.729348412	0.569681853	0.508638157	Summit
2487	39153505500	0.059592271	0.829810805	0.094007823	0.035361651	0.576576687	0.229829188	0.069206874	0.6702192	0.55467059	Summit
2488	39153505600	0.694602168	0.532528855	0.977743819	0.913608254	0.772929431	0.593450772	0.938818618	0.967825908	0.095637023	Summit
2489	39153505700	0.688796446	0.728250795	0.565181385	0.62237428	0.553018985	0.829608272	0.883689069	0.163961041	0.895382756	Summit
2490	39153505800	0.508608843	0.657190878	0.074231392	0.290294911	0.884786884	0.807263553	0.489335656	0.411417922	0.955164364	Summit
2491	39153505900	0.70084387	0.210065689	0.218190589	0.820646634	0.448656816	0.043008904	0.146956952	0.674363827	0.388371188	Summit
2492	39153520106	0.297505638	0.952838668	0.19367017	0.399101445	0.192120749	0.047306666	0.760014766	0.644507116	0.381566793	Summit
2493	39153532901	0.852183942	0.30724567	0.421342242	0.442642463	0.848538554	0.98263935	0.860986608	0.770491876	0.752695245	Summit
2494	39153520103	0.344244608	0.99174296	0.571353768	0.287502176	0.559304683	0.394830414	0.512658811	0.155603912	0.486436421	Summit
2495	39153520301	0.388951091	0.230631809	0.678885909	0.684531928	0.781261004	0.800748144	0.734170546	0.887562691	0.382287414	Summit
2496	39153532902	0.675878249	0.991562432	0.472422408	0.1689112	0.181082533	0.575862408	0.631693662	0.091467053	0.002235154	Summit
2497	39153520302	0.296401406	0.649813871	0.004985442	0.690246597	0.264816392	0.861670732	0.270014464	0.34475455	0.630234535	Summit
2498	39153508399	0.603222713	0.687885442	0.128788408	0.538908071	0.845910941	0.219619389	0.306526126	0.645143578	0.603699417	Summit
2499	39153530108	0.586144173	0.28772166	0.592253423	0.191265422	0.864612122	0.162912581	0.652077953	0.501473899	0.246154886	Summit
2500	39011041201	0.840010441	0.970360102	0.042404082	0.106846279	0.695549132	0.05117439	0.455012226	0.671559852	0.939809127	Auglaize
2501	39011041202	0.733223703	0.044242171	0.899535509	0.509524119	0.683606627	0.458847559	0.323550067	0.553093381	0.375076394	Auglaize
2502	39129020100	0.735013857	0.08370608	0.522041428	0.457988007	0.403289517	0.543831459	0.047605554	0.525397949	0.87909139	Pickaway
2503	39129020310	0.726784662	0.151963608	0.194031614	0.695060354	0.134780136	0.114768237	0.642366818	0.903569735	0.461547687	Pickaway
2504	39129020320	0.748955159	0.432352604	0.323724218	0.642204627	0.05720433	0.708177191	0.849446086	0.44294145	0.528190423	Pickaway
2505	39129020400	0.10248895	0.575710021	0.899489709	0.008407169	0.4729709	0.955824916	0.090961448	0.955340005	0.435381524	Pickaway
2506	39129021500	0.432049061	0.99593922	0.453515996	0.482275921	0.180702983	0.453194729	0.008256846	0.95833099	0.620414726	Pickaway
2507	39129020200	0.12296843	0.753716296	0.844378468	0.15996443	0.433807378	0.573214614	0.44953711	0.732008537	0.129824829	Pickaway
2508	39129021600	0.340446994	0.355842848	0.257239879	0.561193075	0.160033702	0.507336323	0.166872834	0.569627853	0.304290826	Pickaway
2509	39129021200	0.705461951	0.322752056	0.396569395	0.744571161	0.775251158	0.16346099	0.299976309	0.001320706	0.664214428	Pickaway
2510	39129021100	0.852981219	0.24084705	0.457468722	0.767521606	0.939383613	0.738689122	0.380270139	0.935619552	0.100484513	Pickaway
2511	39129021700	0.513969858	0.703137239	0.8558422	0.265743867	0.029150136	0.927656006	0.299622469	0.315718579	0.866640536	Pickaway
2512	39171950100	0.722970735	0.422684305	0.328904416	0.189030922	0.939964089	0.677024708	0.218259176	0.579381708	0.953186115	Williams
2513	39171950400	0.899677464	0.877169077	0.014201596	0.942996511	0.392006114	0.744021195	0.587604882	0.620109013	0.96102424	Williams
2514	39171950500	0.471833489	0.82152105	0.430423456	0.748597675	0.830722598	0.693870467	0.482572636	0.784085141	0.49888447	Williams
2515	39171950200	0.241433438	0.215165724	0.437863189	0.256842554	0.659726026	0.602300493	0.594674123	0.05247071	0.44578016	Williams
2516	39035116800	0.41429859	0.425484989	0.330740287	0.49254786	0.833036918	0.390368904	0.637045747	0.819842631	0.379592683	Cuyahoga
2517	39035116900	0.85640644	0.746040616	0.854360344	0.52134099	0.613720874	0.118376662	0.472228781	0.402599847	0.207929892	Cuyahoga
2518	39035117101	0.295873109	0.939508068	0.887040449	0.238214445	0.776574263	0.818376164	0.453744787	0.714610509	0.600378128	Cuyahoga
2519	39035117102	0.606695523	0.629303492	0.271359299	0.708922915	0.537852553	0.721602984	0.501929837	0.960655024	0.90668757	Cuyahoga
2520	39035117201	0.754917146	0.970813804	0.546122306	0.702612072	0.201394123	0.763992524	0.705232735	0.237716922	0.481662124	Cuyahoga
2521	39035117202	0.797582915	0.90875748	0.574361543	0.928899924	0.039982902	0.751946064	0.388398622	0.357842081	0.854041512	Cuyahoga
2522	39035117300	0.34263843	0.41786253	0.240907829	0.418300633	0.152845789	0.997398044	0.239460354	0.625418076	0.087514315	Cuyahoga
2523	39035117400	0.411811307	0.271818257	0.494379741	0.823075721	0.614784256	0.968163634	0.358306252	0.869764644	0.820113898	Cuyahoga
2524	39035117500	0.187785977	0.912793892	0.566056192	0.013833621	0.367949316	1.00749E-05	0.642791512	0.566620607	0.934446568	Cuyahoga
2525	39035117600	0.024834279	0.294673036	0.289607722	0.317777043	0.994234356	0.970984697	0.77442129	0.978880273	0.273546585	Cuyahoga
2526	39035117700	0.674767238	0.495259118	0.136942419	0.891328777	0.891763185	0.69902541	0.592506489	0.929263161	0.899468666	Cuyahoga
2527	39035117800	0.486020672	0.650574943	0.521925263	0.214115342	0.182445582	0.882597452	0.442578173	0.293747984	0.445355653	Cuyahoga
2528	39035117900	0.611662939	0.632567792	0.753145302	0.087440791	0.819255877	0.598236633	0.471883509	0.840143786	0.756498055	Cuyahoga
2529	39035170202	0.191472216	0.551791178	0.430115329	0.875062094	0.897405972	0.748641169	0.739165687	0.671429304	0.485709237	Cuyahoga
2530	39035172202	0.998456475	0.491611464	0.425048576	0.297894217	0.565507241	0.809713552	0.848433858	0.995023709	0.690913955	Cuyahoga
2531	39035171102	0.826503957	0.040801426	0.367375264	0.479965343	0.166766453	0.132738966	0.391459281	0.587996635	0.975069046	Cuyahoga
2532	39035171103	0.619405124	0.218179427	0.659313784	0.48456947	0.070576843	0.681223957	0.473747284	0.215831919	0.139819269	Cuyahoga
2533	39035171104	0.881150459	0.003276499	0.371811448	0.493004672	0.358410468	0.434920868	0.127288736	0.872673597	0.05713679	Cuyahoga
2534	39035171204	0.919554359	0.234110184	0.455724316	0.789991157	0.617511446	0.260267768	0.707818236	0.528762926	0.100860445	Cuyahoga
2535	39035171205	0.056419392	0.806109392	0.816289523	0.131904588	0.627119766	0.889793619	0.003190856	0.392118037	0.269614849	Cuyahoga
2536	39035171206	0.177607933	0.054166938	0.49792752	0.809142707	0.388487741	0.807256842	0.28242494	0.057515494	0.180841982	Cuyahoga
2537	39035172101	0.888135335	0.093914812	0.409536459	0.693510465	0.299894848	0.058309131	0.163652251	0.101374162	0.420512307	Cuyahoga
2538	39035172102	0.525621763	0.038520534	0.447743261	0.63733841	0.044585466	0.804533375	0.293198813	0.745909668	0.92855354	Cuyahoga
2539	39035172103	0.101403668	0.577332757	0.938754445	0.327079931	0.523994785	0.647636431	0.09570312	0.393840938	0.003044933	Cuyahoga
2540	39035172201	0.549000032	0.608837925	0.168859615	0.256556039	0.149956708	0.332310505	0.963664654	0.193862788	0.117821623	Cuyahoga
2541	39035173104	0.41138672	0.766021965	0.804985304	0.988278474	0.937003516	0.209760517	0.923522486	0.211281174	0.476928776	Cuyahoga
2542	39035173105	0.2659315	0.921693177	0.607825864	0.012910107	0.366012819	0.290449868	0.441362384	0.470177068	0.086109148	Cuyahoga
2543	39035116300	0.293766932	0.668363048	0.201639729	0.497609014	0.460588255	0.214273036	0.132260157	0.136632727	0.400508838	Cuyahoga
2544	39035116400	0.184067206	0.54749706	0.211471535	0.516779156	0.986962883	0.48691429	0.554389331	0.824835328	0.800396576	Cuyahoga
2545	39035101501	0.612319198	0.481353227	0.798344063	0.46543839	0.134551079	0.514668229	0.67309715	0.836096546	0.582400343	Cuyahoga
2546	39035980500	0.509540617	0.942720039	0.798786868	0.696790196	0.884068025	0.221671097	0.11615817	0.637977023	0.739131886	Cuyahoga
2547	39035981100	0.029011267	0.640349174	0.618421289	0.843312234	0.868552338	0.003510585	0.389639496	0.371860426	0.749379436	Cuyahoga
2548	39035138106	0.485579832	0.543179671	0.319686406	0.278734712	0.854538558	0.917969933	0.175204247	0.800934607	0.10607313	Cuyahoga
2549	39035111202	0.482408425	0.413738276	0.645701918	0.092204818	0.297121023	0.06355559	0.972750273	0.587614611	0.391440081	Cuyahoga
2550	39035108201	0.563558589	0.374979602	0.937172981	0.216887982	0.429793433	0.108290539	0.697153678	0.407959632	0.929950734	Cuyahoga
2551	39035107802	0.707883083	0.515023791	0.017723781	0.901792615	0.741334457	0.224973143	0.656319743	0.801471388	0.063783349	Cuyahoga
2552	39035107101	0.657461259	0.707992348	0.166038156	0.237694454	0.170429367	0.335696573	0.875681379	0.132508917	0.097459826	Cuyahoga
2553	39079957700	0.061196067	0.399263282	0.170446487	0.405341536	0.858659439	0.24653672	0.868802367	0.345244668	0.297925504	Jackson
2554	39079957200	0.287016993	0.614384622	0.960056727	0.551351001	0.86079306	0.282814947	0.723458346	0.198177279	0.280687787	Jackson
2555	39079957300	0.511913965	0.327681395	0.618410225	0.372287657	0.538539248	0.245295061	0.371060699	0.554586805	0.476889134	Jackson
2556	39079957400	0.702429914	0.062104248	0.69088455	0.181469921	0.685477244	0.369374299	0.528560978	0.665440002	0.568374583	Jackson
2557	39079957600	0.98678521	0.417074325	0.397270346	0.943366237	0.298588642	0.84274642	0.489846342	0.228778611	0.260809913	Jackson
2558	39079957500	0.379494619	0.991075014	0.352303603	0.269011085	0.698739146	0.337805345	0.39828327	0.456372095	0.944324636	Jackson
2559	39079957800	0.066462097	0.339361382	0.373627458	0.934262959	0.301325224	0.339119871	0.119877363	0.320147348	0.108190743	Jackson
2560	39153506100	0.144025627	0.73921446	0.599102327	0.490680223	0.565508278	0.176250365	0.600907715	0.257876569	0.06506414	Summit
2561	39153506200	0.261427586	0.259266087	0.3020777	0.756941201	0.878838052	0.142648611	0.340790737	0.64822279	0.769940273	Summit
2562	39153506400	0.906978499	0.432129666	0.692139233	0.9503042	0.532574003	0.828136977	0.783540878	0.248890908	0.638695323	Summit
2563	39153506500	0.532834696	0.261616258	0.405832588	0.415096886	0.076455279	0.637046449	0.16356293	0.952458477	0.437072908	Summit
2564	39153506600	0.783968945	0.935962957	0.821365583	0.946872505	0.761999762	0.458437996	0.730411454	0.438300517	0.464803015	Summit
2565	39153506700	0.377697242	0.174272341	0.359597006	0.641166318	0.765542153	0.932775694	0.707191288	0.238721564	0.156155072	Summit
2566	39153530101	0.200800745	0.842288279	0.221414984	0.037389969	0.751294415	0.024861043	0.221440311	0.961678682	0.362994052	Summit
2567	39153534100	0.670835658	0.507263309	0.045445413	0.087861279	0.005591095	0.398307081	0.876970718	0.054136795	0.988532294	Summit
2568	39153532999	0.639835067	0.134609599	0.707419715	0.089096913	0.250233725	0.261440196	0.180495697	0.916660751	0.869444918	Summit
2569	39153530105	0.931270697	0.023841282	0.182065944	0.484547889	0.256017641	0.381613937	0.965196925	0.472168463	0.736708347	Summit
2570	39153508900	0.083684016	0.036165551	0.120496974	0.311933148	0.723670548	0.79207815	0.932538122	0.370331372	0.514386075	Summit
2571	39129021300	0.44323785	0.491365746	0.319016793	0.596633887	0.682965194	0.664318291	0.208667254	0.890863656	0.699639449	Pickaway
2572	39129021402	0.393649876	0.154683172	0.651870972	0.951544687	0.613876274	0.279946451	0.752698204	0.90114	0.031406417	Pickaway
2573	39129021401	0.995727824	0.938122052	0.164226423	0.401718877	0.845868539	0.19465	0.198693095	0.086148626	0.498208915	Pickaway
2574	39171950300	0.825078469	0.078335241	0.165699915	0.22820678	0.846501317	0.223377246	0.320862641	0.840881712	0.301276633	Williams
2575	39171950600	0.166801023	0.242758446	0.360551099	0.007850441	0.304732045	0.895547106	0.193059097	0.574930238	0.609330712	Williams
2576	39171950700	0.928334482	0.655216336	0.333274167	0.857994291	0.100439443	0.457473117	0.688115035	0.839627054	0.067211804	Williams
2577	39171950800	0.132686806	0.05784983	0.244037713	0.86336286	0.798721254	0.37430932	0.417193812	0.673702871	0.648471574	Williams
2578	39171950900	0.319988379	0.541526567	0.032441939	0.200167263	0.273532395	0.922400059	0.042016291	0.346882271	0.054625217	Williams
2579	39001770100	0.102106918	0.652210674	0.759722394	0.487459839	0.400699804	0.738945771	0.195306033	0.158117739	0.97666999	Adams
2580	39001770200	0.062307987	0.701246304	0.387002658	0.267003919	0.090838359	0.635638461	0.785240506	0.990889641	0.210557785	Adams
2581	39001770300	0.785477127	0.92534104	0.36340191	0.062060511	0.297190154	0.968404129	0.396593521	0.035499413	0.508971986	Adams
2582	39001770500	0.25148622	0.760287255	0.743509437	0.340663167	0.554254255	0.86741487	0.964943462	0.077051562	0.242964196	Adams
2583	39001770600	0.147027543	0.18025838	0.988698395	0.904168481	0.966560789	0.372361944	0.111826005	0.26619851	0.440628071	Adams
2584	39001770400	0.405554271	0.930936301	0.493518178	0.034238464	0.332876597	0.232990203	0.622214304	0.071958716	0.892150662	Adams
2585	39035118200	0.70516293	0.789152734	0.110682262	0.092241385	0.141592618	0.76711715	0.18186512	0.794364004	0.431601696	Cuyahoga
2586	39035118400	0.255723599	0.209552624	0.106331099	0.907209913	0.103703705	0.396487523	0.930016449	0.983245164	0.525834748	Cuyahoga
2587	39035118500	0.066325887	0.026584755	0.604457317	0.263821954	0.076084164	0.503625076	0.529720288	0.327735882	0.762711342	Cuyahoga
2588	39035118602	0.220144715	0.871260302	0.087223484	0.025714876	0.932601168	0.460172851	0.726272759	0.507947696	0.674223161	Cuyahoga
2589	39035118700	0.237303505	0.774843534	0.220034245	0.876021842	0.333180224	0.511823842	0.499239472	0.77467087	0.562825647	Cuyahoga
2590	39035118800	0.580182216	0.867295647	0.521943215	0.181298102	0.975105348	0.41848324	0.675580762	0.799878755	0.496522427	Cuyahoga
2591	39035118900	0.062733774	0.932666698	0.973894348	0.584062052	0.789726532	0.994922525	0.46531307	0.065281829	0.499308917	Cuyahoga
